feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
4.699381961565637589e+00,-4.891852438091373045e+00,6.950120443994449726e-01,7.819734265698574660e-02,-3.091339805881490044e+00,3.350634957102273326e+00,-5.171331622430221486e+00,-8.076242252019232293e-01,-1.293676131286603193e+00,8.644384420366447719e-01,2.761605759562463014e+00,3.045899596226390837e+00,3.339312343332700994e-02,1.953772769364695794e+00,6.755639687787724501e-01,4.044766725901605575e+00,-3.823929722233582851e+00,-1.137554526422547951e+00,-3.866714592018584806e+00,1.615778696479975185e+00,2.000000000000000000e+00
-1.391137740599484030e+00,3.309824533042072581e+00,3.357175064269510401e+00,-2.066007060100287784e+00,4.699556377470262447e+00,-2.890390275834558764e+00,-2.843745134821876519e+00,-2.084219526195805194e+00,-3.189261443914511496e+00,-2.561543757935264676e+00,-2.135671897211275372e+00,-5.360359399976743155e+00,3.014252931155703585e+00,3.077568892595610173e+00,-2.523478965382539574e-01,-1.397882569700733768e+00,-2.321708053158828999e+00,4.224366025328357921e+00,2.457827891252362562e+00,2.547597098468324273e+00,2.000000000000000000e+00
-9.436460056319638801e-01,-3.505617171242039642e+00,4.137709498255391694e+00,4.070920552656063229e+00,-1.475414721665810225e+00,-1.701822498237178571e+00,-7.190470964212207772e-01,2.934210036666475840e+00,-4.547900718215206695e+00,-2.966972922762036724e+00,9.038205153330949315e-01,-2.193831124466804727e+00,-2.979634732134427200e+00,2.986708495374930994e+00,4.308208818320500733e+00,6.263512360139083412e+00,-1.159427595859999771e+00,4.111685423953297835e+00,7.646350108870783036e-01,-4.726672931982695225e+00,1.000000000000000000e+00
-1.240823588675400657e+00,-1.992185390644115373e+00,5.435477323956970253e+00,1.748757170343780754e+00,-7.220387183579554113e-01,-5.670469451369305247e+00,2.825432132878107350e+00,-1.459320853837871024e-01,-2.637459161386666473e+00,-1.066201854396106707e+00,-2.254851891913786766e+00,-2.354638981257980213e+00,-2.857274721823043762e-01,1.062588821509816039e+00,-9.002619699310090429e-01,-3.824095873001716051e+00,-1.386627237802545043e+00,-5.568491408862351832e+00,1.736452686095328213e+00,5.049398480266494182e+00,1.000000000000000000e+00
-9.605785811584117706e-01,-2.156492609148024098e+00,2.394725579925236936e+00,5.974856017571516631e+00,-3.345204437900187511e+00,-6.368159093455842967e-01,-2.448412958115762095e+00,3.084722184987698235e+00,-2.893644985953416793e+00,-4.296201599507984525e+00,2.365134494988523794e+00,-8.396566688449073057e-01,-3.062709954998305228e+00,3.672122793132324592e+00,4.532321489105063606e+00,3.792569277621066881e+00,-1.849479511963658895e+00,4.497561887810848980e+00,3.770575736463323224e+00,-3.720138235495333401e+00,1.000000000000000000e+00
-1.715371580901647874e+00,-4.253845403659665791e+00,4.001790973270517249e+00,4.140700306652063567e+00,-1.699550946283367336e+00,-1.419077506656071241e+00,-2.722817691477974034e+00,3.593838856012421257e+00,-5.523007061925767402e+00,-1.743491242217642512e+00,2.004385706092086217e+00,-1.826974982766889077e+00,-2.544657418493178724e+00,5.943338118335680598e+00,4.316696241113606725e+00,3.982744373874781640e+00,4.609010729545470753e-01,3.920588609898970844e+00,2.608682291474896164e+00,-3.655616155414045387e+00,1.000000000000000000e+00
1.064531792365893681e-01,-4.360349393479618030e+00,2.702368088689688364e+00,5.473614202043859400e+00,-1.479321794186790662e+00,-2.441354284106888262e+00,-6.735233432135918630e-01,2.954218388354118652e+00,-5.892750451363544251e+00,-3.614556852658574293e+00,2.830405007701801701e-01,-1.326253342856489992e+00,-1.726769640011417195e+00,4.358561766081615829e+00,3.505140884470582918e+00,2.779016726823330785e+00,-3.583991933910522398e+00,5.321814689422986078e+00,2.934608742977537155e+00,-4.751732464850483062e+00,1.000000000000000000e+00
1.178970447389924292e+00,3.547764625297519459e+00,2.838590483999952507e+00,-6.761477270923668126e-01,-1.774471323292280189e+00,-3.619346853679083598e+00,-4.003546484911173486e+00,4.664403706012285156e+00,9.000081307001706055e-01,1.468504173876972629e+00,-4.985111979233344925e+00,5.575086626588874772e+00,3.969394938385568672e+00,-5.443607026297882179e+00,-2.841551282649241728e+00,-2.007647597207603773e+00,-2.515544444603087015e+00,-1.543029283531500928e+00,2.848664103277802617e+00,-3.675965505246447940e+00,0.000000000000000000e+00
-3.681749912211420561e-01,-1.126392860243086824e+00,2.971393821505507127e+00,1.738643689638761147e+00,-3.464721127256171762e-01,-2.859610676137545493e+00,2.560086218711402850e+00,6.371465716891324682e-01,-3.555902309585587062e+00,2.648699418341943002e+00,-1.583049818249348872e+00,-1.431809678823906085e+00,2.643095725952497310e-01,2.209032188881955516e+00,-4.436344037883266367e+00,-4.333985910485563586e+00,-5.273185560004478578e-01,-4.900459051529406196e+00,2.405607764160880180e+00,7.367883039244571108e+00,1.000000000000000000e+00
3.852715014463425902e-01,4.635612186795076362e+00,1.322428096674849396e+00,3.888477559388110461e+00,-5.663911455436552167e+00,-2.800913280691887497e+00,-4.467174850812759779e+00,4.776320750361126244e+00,-8.066434195819653930e-01,3.328199850315280095e+00,-5.967088384500605969e+00,4.657500022850479482e+00,2.543327439205707918e+00,-3.366482559785600515e+00,-4.744607458583930182e+00,-3.149935291832764772e+00,-1.968380669426240459e+00,7.595549038824803700e-01,-1.324120173870095840e+00,-2.285635804445453001e+00,0.000000000000000000e+00
-1.885305745924986676e-01,-4.013999764707294915e+00,5.060751858949769755e+00,5.021856804431068966e+00,-1.798080473613878683e+00,-1.899551719021590035e+00,-1.561299295242130292e+00,3.373513205905630308e+00,-5.738158907197949077e+00,-3.294130705281817839e+00,2.286666912787044481e+00,-1.226567170491131842e+00,-2.085543593797209994e+00,4.580977073779922470e+00,5.745308633959242073e+00,3.084700338647660356e+00,-1.427800664734228953e+00,3.924456370832591467e+00,3.579055255837747751e+00,-2.474522127477005728e+00,1.000000000000000000e+00
4.807140583960947566e+00,6.792475716642254469e-02,5.259794162289388453e-02,-4.112653168857474117e-01,3.759601097569339689e+00,4.973505313707200948e+00,-4.675367130324812770e+00,-2.394686329371814804e+00,-4.619715881030705962e-01,-3.520588357149509129e+00,-3.048815248857572158e+00,-2.803449023114465533e+00,-2.939436326005532951e+00,-4.272108982958839896e+00,3.670066011162890440e+00,-3.021314034855509867e+00,-3.666353051950350661e+00,-3.736840857654864401e+00,4.741194021593624797e+00,2.007292804223931526e+00,0.000000000000000000e+00
-3.127539955311558373e+00,2.545549322448101393e+00,-5.309533242907150452e+00,-1.919836507530074510e+00,-1.260406868409345682e+00,7.158953669093054417e-01,-2.534510309164768493e+00,1.072774787934331897e+00,-2.298675870533574805e+00,-1.125955401137422873e-01,-2.308098367891885161e+00,-3.687385336354653376e+00,-1.668197714153825117e+00,2.984117372426316361e+00,7.897478377172291175e-01,9.035209661685031923e-01,3.032079853345422293e+00,3.770945061147575661e+00,-3.294919772631764054e+00,-3.164923054014552761e+00,3.000000000000000000e+00
-7.461384736980021248e-01,3.103331651431095128e+00,2.644596202603645807e+00,-7.122446080051852979e-01,5.463523948814165365e+00,-4.508580793260703601e+00,-4.942587148789328033e-01,-1.252119575920022987e+00,-2.981226017058257405e+00,-2.381086394330398370e+00,-1.991895589736567107e+00,-5.165815646600021793e+00,4.258301519041345351e+00,3.198846760214320462e+00,-6.930550822695313862e-01,-2.752171229477472725e+00,2.410537295764605403e-01,5.742343911938434076e+00,2.700651479016868528e+00,8.987483258744666248e-01,2.000000000000000000e+00
-3.766449219850271479e+00,-2.720402586573700709e+00,-1.082079642644336648e+00,3.700660547718225057e+00,1.295823360164717331e+00,-4.547499355791288167e+00,-5.241461088053807060e+00,3.688598794850880935e+00,2.057700380676129814e+00,-4.363673042806015090e+00,3.222997652881939512e+00,-3.896389847091699998e+00,4.182995992903262739e+00,-3.641379268366559785e+00,-4.367099782314362244e+00,1.863762915125202646e+00,3.550221977982526589e+00,-2.710541600135335294e+00,-1.509094520232123759e+00,-1.237395353072041182e+00,3.000000000000000000e+00
-2.056967932510841646e+00,-2.564520022645640385e+00,2.297133166169229135e+00,4.570063724350505119e+00,-2.037305450070310719e+00,-7.064055940308846537e-01,-1.339204778881808888e+00,3.628300005031730002e+00,-4.532204004154662513e+00,-2.803944326273054788e+00,1.499549418591124894e+00,-4.885353212560247238e-01,-1.601140594264661043e+00,4.352512461061636806e+00,3.347111911279449625e+00,4.103138717691147797e+00,-4.861914595419055907e+00,3.936121440771985558e+00,2.879076147836609145e+00,-2.500793692511906308e+00,1.000000000000000000e+00
-1.051526484374767589e+00,-4.518220220475535953e+00,4.298018136330760797e+00,3.631297508498201765e+00,-6.010286323504154815e-01,-1.173566720183537804e+00,-1.261912384819118049e+00,3.122838403100269389e+00,-5.056271453925548442e+00,-2.192313444177685255e+00,1.828606105626965350e+00,-3.524746847101356551e-01,-2.285196772353800476e+00,1.323201375017019288e+00,4.802219392700673772e+00,4.014458787570357678e+00,-1.422101629410220447e+00,3.067705684512883835e+00,2.115360582391246247e+00,-3.458170302670489971e+00,1.000000000000000000e+00
-1.689129548692202887e+00,3.196397806258928220e+00,2.411498839985538822e+00,-1.696360733952110067e+00,5.462581610188752990e+00,-2.467236190401270512e+00,-7.519558492914035774e-01,-2.308597159448485314e+00,-1.149902580225660609e+00,-4.579288252095524925e+00,-1.562795167395351292e+00,-5.914293698127502275e+00,2.075121202524911723e+00,2.178713087920817859e+00,-1.436857503584876850e-01,-2.590164622441177400e+00,2.280009241017905142e-01,4.684745948806810389e+00,-1.308374107195905633e+00,9.826549214842272839e-01,2.000000000000000000e+00
-2.577844932936689482e+00,4.690267723685816570e+00,3.006967718063947803e+00,1.972034117654583252e+00,-6.351226119773882850e-01,-3.225249857502044737e+00,-4.050025869003281542e+00,3.674349425728457685e+00,1.991446662794745137e+00,2.301131327077737598e+00,-4.599765833074187071e+00,4.098749629564013119e+00,3.777887033749161461e+00,-5.758402111257296951e-01,-4.478159503451233370e+00,-4.630606539401288302e+00,-2.112581188225072459e+00,-1.188765482193988365e+00,4.157756152595888377e-01,-3.705606819224025905e+00,0.000000000000000000e+00
-1.858771789352699599e+00,3.839240793378672745e+00,3.493610912078697783e+00,-1.191830471343274356e+00,3.595705998864338060e+00,-2.343901870973848833e+00,-6.330384777683866204e-01,1.360184194425320126e+00,-1.086579465383662901e+00,-2.295972958537872533e+00,-1.175768850272118193e+00,-4.478195772860822821e+00,-2.191293735926969077e-02,3.304013412208398393e+00,2.891051805452587997e-01,-1.516515396574321661e+00,2.822458890141998911e-01,4.511503681445789837e+00,1.575489358293815645e+00,2.128546347301041752e+00,2.000000000000000000e+00
-4.222177911802792671e+00,-3.628551644178100943e+00,5.550313760668269536e-01,3.520217187901804934e+00,1.466543359116827983e+00,-4.515448297655980880e+00,-4.040076322986787538e+00,2.575715331794312668e+00,5.184533283306211882e-01,-2.907111053843379533e+00,2.147192351012725986e+00,-3.428523681886354257e+00,4.945084882773743473e+00,-3.429907695979267146e+00,-3.068276153385004701e+00,3.363861961219313024e+00,2.621426726130997586e+00,-1.912778070137663544e+00,-1.209018984673768227e+00,-2.753805268649862636e+00,3.000000000000000000e+00
3.381235906737969810e+00,-8.092986752461450717e-02,-3.434685099545246700e+00,-1.383295082339925930e+00,2.043701611852330569e+00,6.222590628834342219e+00,-3.918468099083628253e+00,-5.884922960842341233e+00,-2.000957490107392100e+00,-3.311845775925104096e+00,-5.574314866575413863e-01,-3.126094058428059874e+00,-2.893336918948764325e+00,-1.302539485330955316e+00,4.443690072463445162e+00,-4.044553248365895470e+00,-1.380332721788264605e+00,-2.388418270113340292e+00,3.876086971217940658e+00,1.029700604823991616e+00,0.000000000000000000e+00
2.029311275176100882e+00,9.906264315064786663e-01,-1.427981161325556414e+00,-4.267696347059901640e-01,6.803679193835705519e-01,4.183853872395224549e+00,-5.165134802361865951e+00,-3.647472612638259726e+00,-1.661636037029089019e+00,-3.381700596432253292e+00,-2.854505859919570732e+00,-2.471400632786014739e+00,-2.919970297753237798e+00,-4.366292923829210970e+00,5.122169312724906831e+00,-3.935575563560198997e+00,-2.929798829714639119e+00,-2.111873014035841489e+00,4.886658463178540579e+00,4.731758015263888950e+00,0.000000000000000000e+00
-1.578799221483124793e+00,3.114028292232465578e+00,3.135707584727168040e+00,1.738417193624643531e+00,-5.034652456518061037e+00,-3.194556214798736526e+00,-3.534662908285235883e+00,2.406358786274474859e+00,1.089421600645637422e+00,1.713293225149390198e+00,-4.383776476489686935e+00,4.632922255224246832e+00,3.129913422841365644e+00,-1.253191457412074827e+00,-2.118021853289731915e+00,-8.849725157774130935e-01,-5.400085948040762585e-01,-1.043633301777432409e-01,-2.391489946559679503e+00,-2.806350750607857769e+00,0.000000000000000000e+00
-3.039262428674294636e+00,1.829855227308591070e+00,1.607573253820768322e+00,-1.590992918570724113e+00,2.640032941997176419e+00,-1.424909802281774551e+00,-6.199605047847683847e-01,-1.613922265652909083e+00,-2.203981194409597055e+00,-3.661629002350591300e+00,-1.791446013487348221e+00,-3.665577134566833539e+00,2.791590422658876136e+00,1.546887836612532929e+00,-1.083869138831958345e+00,-2.611634070959197196e+00,-6.421356947687933969e-01,5.186759212426369281e+00,1.436498644464960561e+00,2.871261843004080383e-01,2.000000000000000000e+00
4.857034984431713553e+00,-4.054985526885911185e+00,-1.528438095248227491e+00,-3.224991518562907999e-01,-2.316090440973872511e-01,4.754686839320566349e+00,-4.798154981946165520e+00,2.373681633933294455e-01,-3.584098116527819400e+00,1.746432073211325209e+00,2.449873693682925069e+00,3.371308594123157309e+00,-5.069262271740759829e-04,2.308517703518397912e+00,-6.957702945964752139e-01,1.823533323460359901e+00,-5.317007488934638815e+00,8.124217627756780136e-01,-3.811267452902145525e+00,1.998154588600435488e+00,2.000000000000000000e+00
-2.797007833520494646e+00,2.105544624588534308e+00,2.044993470963803794e+00,-1.349969170070364655e+00,2.985097882325616681e+00,-4.791266750875005975e+00,-3.230590305993596978e+00,-1.908732076076010031e+00,-1.300973966881537436e+00,-1.553284656714173817e+00,-1.339832322725924785e+00,-4.089135235872296548e+00,1.820470724325319534e+00,1.550745992391961980e-01,-1.219646609432396112e+00,-1.028926779140189929e+00,-7.399770772428430066e-01,5.971638526786602341e+00,4.918922807423001808e-01,3.716913459490586380e+00,2.000000000000000000e+00
-2.184486558047677107e+00,5.034331013739446803e+00,2.509776167741926134e+00,6.999386831531653197e-01,-3.581122262750791485e+00,-2.226872541522540327e+00,-4.418155540307220797e+00,2.981794770865666244e+00,2.325880186813003014e-01,1.516902198151097281e+00,-4.965766659542484973e+00,4.030021104956317046e+00,2.116025044834476621e+00,-2.024025951041140470e+00,-1.742412678045973440e+00,-2.763950174021410966e+00,-3.656154960643919871e+00,9.723928188560295727e-01,-7.094109033199862413e-01,-2.856050531417497762e+00,0.000000000000000000e+00
-4.280146127990050786e+00,1.622953583778904196e+00,2.421535972139758464e+00,-1.931730176824560385e-01,2.862179566608736181e+00,-2.621299398635508204e+00,-9.005911678631099981e-01,-6.560707808827059839e-01,1.314387930577738395e-01,-3.745477959134706936e+00,-2.503088708031034670e+00,-5.222028906652409042e+00,3.530698041346895799e+00,2.279492184673099331e+00,6.757380202987650630e-01,-3.635103525262641799e-01,-6.065475673627190867e-01,3.375844023927844884e+00,2.424753737474842907e+00,1.325483341579227314e+00,2.000000000000000000e+00
2.952455265774077464e+00,9.659700425693674708e-01,-1.273551527985090637e-01,-7.078695312110605542e-02,1.845205308624853879e+00,2.721316468185359660e+00,-4.613900045498046332e+00,-3.590840450930293137e+00,-1.052365250594517576e+00,-2.497445438999864820e+00,-1.369641793574978728e+00,-3.439653639235281446e+00,-3.116945141907288441e+00,-2.908939492334837951e+00,5.252598427395697378e+00,-2.281406847520462300e+00,-4.056271636002568570e+00,-2.652997743294166710e+00,5.805203046864741978e+00,1.202420565213056403e+00,0.000000000000000000e+00
-7.781414107641425604e-01,-2.836494483864402838e+00,3.162778981598799888e+00,4.670917361517251010e+00,-2.319390045399239320e+00,-3.629618332070423392e+00,1.071029305936077591e-01,2.892370082464488235e+00,-4.094473796267449117e+00,-2.422758803756872581e-01,2.408918204001115893e+00,-3.942663367757172077e-01,-1.227410956011917076e+00,2.003021413888908420e+00,3.037006712691786348e+00,3.710276836403261669e+00,-5.746147837816879544e-01,4.434341999034963955e+00,1.916342518654347904e+00,-4.539320623536911015e+00,1.000000000000000000e+00
-1.073382608066577593e+00,2.378164660834341415e+00,3.997194953669483297e+00,3.178874498810547733e-01,2.353461691420290158e+00,-2.646823404683600334e+00,5.182708436642879946e-01,-1.384261029563219170e+00,-2.047982413561128201e+00,-5.834133983751259578e+00,1.299439612870866512e+00,-5.343468001775379506e+00,2.247430047351463678e+00,2.409717016981745008e+00,9.409902743572231554e-01,-2.369586191198254088e+00,-1.411283390452398034e+00,3.618959758261756310e+00,3.377681284259682615e-01,7.939361580960693221e-01,2.000000000000000000e+00
-2.829927567003345690e+00,-2.912544971123438131e+00,-1.222348519448613891e-01,3.010134437844838473e+00,3.468079432259740802e-01,-2.335618635908707663e+00,-4.365918783547668269e+00,2.485215782215787428e+00,6.402585259945442475e-01,-2.291471764621504370e+00,1.595826344864866631e+00,-4.106797021577257567e+00,3.643150953373284207e+00,-3.766747223430778835e+00,-3.570258568221299278e+00,2.062072399098876296e+00,3.013236797343240791e+00,-3.405241399544435499e+00,-2.111238703118716309e+00,-1.526559222252314774e+00,3.000000000000000000e+00
-3.099101136775860077e+00,4.252017229730772563e+00,-4.603799453032118905e+00,8.819059678892235965e-01,-2.329177022856323553e-01,-9.018665237727752082e-02,-3.738753065947372223e-01,2.561851934410840581e+00,-3.363420242534085336e-01,-1.364678915431282835e+00,-2.424721968477613565e+00,-4.379121939536459784e+00,-3.324717238200557645e+00,4.327776834447703891e+00,-2.427750496115944623e-01,-2.193822417115913748e-01,2.823657779593766737e+00,1.691063008332853723e+00,-6.022072514574473345e+00,-2.010766081617902934e+00,3.000000000000000000e+00
-3.925633697519569920e-01,-2.718220707482941201e+00,2.085470546162969008e+00,3.262139742951114307e+00,-1.383622406834945195e+00,-1.049265805973154109e+00,-2.233339522178107162e-01,3.895434131116037424e+00,-4.675433971125467103e+00,-5.046610474314493722e+00,2.038199289172990092e+00,-1.448575043007507279e+00,-8.702590553625811909e-01,3.604017096288580024e+00,4.689444308989598298e+00,4.077971173647934044e+00,-2.700325936286412709e+00,6.190905293304192369e+00,1.345555008034764688e+00,-3.176543461508034127e+00,1.000000000000000000e+00
-3.971733977529992909e+00,-2.450541460335023736e+00,-7.485230072673392243e-01,1.826234630997651598e+00,2.382672390553159047e+00,-4.778388576860508330e+00,-3.765046986018060871e+00,3.086724111978124796e+00,3.361366392648150292e+00,-6.119710439396081725e+00,9.760420039349919641e-01,-3.632596000787237323e+00,3.498910986216311692e+00,-2.656226883023486529e+00,-4.212105827687781634e+00,1.289544266940259920e+00,3.979653758462760926e+00,-2.873075294520032408e+00,-7.858771835147326801e-01,-4.796008115859458076e-01,3.000000000000000000e+00
-2.857555786489972771e+00,3.944293176673120183e+00,-5.622059669825675954e+00,-1.787890224945709372e+00,-4.090395188491835476e+00,2.046762019190634163e+00,3.534281217664717589e-01,1.597575042886076879e+00,-3.010920197977173807e+00,-1.329223732109941380e+00,-2.378657538440568597e+00,-3.676377479892038558e+00,-2.234610790047340423e+00,4.370326958910130344e+00,-3.127081780970505376e-01,1.108639970247728535e+00,3.288647826573254829e+00,4.744121348410412331e+00,-4.899552933170236990e+00,-3.472149782098167492e+00,3.000000000000000000e+00
6.172673991308203156e+00,-5.377271335796161011e+00,-7.387170689144708646e-01,3.589292565882311048e-01,-3.168505009219574564e+00,2.996784530895944876e+00,-4.673132247433960273e+00,-7.661565438023885122e-01,-3.430510140056613810e+00,1.855135193090392098e+00,5.573754201965623878e-01,3.488794101924782343e+00,-1.808029973762979470e+00,3.049740880417020517e+00,7.669069271240367414e-01,4.098479517353327495e+00,-4.006525919403356006e+00,-5.168662726229875659e-01,-4.060411180616238624e+00,3.594962362684955171e+00,2.000000000000000000e+00
3.782041125376433222e+00,-4.190395223121364587e+00,-1.783559106728766164e+00,1.020700721277922218e+00,-4.367003241872034813e+00,6.421798423935443978e+00,-3.428142469499428913e+00,-1.124421664198831383e-01,-4.438020069509156507e+00,1.258122073639702077e+00,1.465411414037967042e-01,3.147325946505488581e+00,-1.524269606123997978e+00,3.085476060038524260e+00,1.653030020119994337e+00,3.256064877325035578e+00,-4.549100449004666480e+00,-1.882671651245337419e+00,-4.373996728880484852e+00,2.539451664489680294e+00,2.000000000000000000e+00
3.305972460301484173e+00,1.396040348146492693e+00,1.552373559599953268e-01,6.008326560942762740e-01,9.849517619596437346e-01,3.367182845864626017e+00,-3.826053669139946045e+00,-3.495191045619352455e+00,-1.918228145072394142e+00,-4.397146498481281363e+00,-1.791730196543247056e+00,-3.556891657149320540e+00,-3.216080617885703319e+00,-5.734157032445171609e+00,4.091489075841830747e+00,-3.989149638703695988e+00,-3.278462956493928715e+00,-3.601642167890316770e+00,4.760411283201695376e+00,2.835426200508457839e+00,0.000000000000000000e+00
-9.145013473145292560e-01,-3.604105310725730593e+00,4.066772164895914088e+00,2.507231139530639030e+00,-1.535372073501213075e+00,-3.330193732795649009e+00,-2.797406034570314226e+00,2.295939960641272926e+00,-5.152368184702832643e+00,-2.436879612711181142e+00,1.813448730772074358e+00,-2.322486609179994055e+00,-6.040344571933806694e-01,4.193278100309711043e+00,3.632265810956947227e+00,4.350195378953642056e+00,-2.301706991692426207e+00,4.517786725524358005e+00,3.275405215672666515e+00,-2.526337952762204075e+00,1.000000000000000000e+00
-6.027890349299914741e-01,-3.637030575341507088e+00,1.579283238746020723e+00,4.790275982379663233e+00,-2.397949417920520521e+00,-2.729576191784766070e-01,-6.309907653296020769e-01,4.025443659272609054e+00,-6.723351371808868215e+00,-2.454296540470929600e+00,2.187084643798784978e+00,-3.037908943149140173e-01,-1.497000158886776955e+00,5.532351583398333439e+00,1.323244886641923745e+00,4.827400386983082825e+00,-2.347626670713821362e+00,4.674863296548718239e+00,2.070319863790876624e+00,-4.971396839147372404e+00,1.000000000000000000e+00
-3.917123487387353276e+00,-2.363918033299391652e+00,4.366013032475027367e-01,3.450537583727011803e+00,3.121684284373982710e+00,-3.198323672114526506e+00,-3.374518036045648817e+00,2.341658305455529110e+00,1.538075205994338113e+00,-4.530023037088557913e+00,1.375052405825607282e+00,-1.957300044433664343e+00,5.305590944977067736e+00,-4.682489149822988139e+00,-5.392956833358796054e+00,1.018599286098608614e+00,3.169875548212378380e+00,-2.569790815358453884e+00,-6.600190456427825758e-01,-1.691159492895347505e+00,3.000000000000000000e+00
-1.579523339461431863e+00,5.727632936925063589e+00,2.063026414669962616e+00,8.359234483475206368e-01,-1.304098441201237524e+00,-4.009815021417193037e+00,-4.661764172978409171e+00,2.113834759899524407e+00,9.606470473347198391e-01,1.307041024553789343e+00,-6.681269029383308578e+00,5.044514061833466734e+00,4.435824014982276964e+00,-3.514559590266066014e+00,-2.516959504939153991e+00,-3.651492519516941204e+00,-1.725969030972027474e+00,8.409198810195477325e-01,2.713634602773606908e-01,-3.024034316597459693e+00,0.000000000000000000e+00
-1.669941584460183481e+00,-6.801139381434025966e-01,3.980652280010287924e+00,2.166955234691593013e+00,-1.167116483929620196e+00,-4.407768484340144788e+00,1.285061007208554429e+00,-1.282045273605609381e+00,-5.242821417141707130e+00,1.776633790431861870e-01,-1.663278426844899904e+00,2.983517796647505715e-01,-5.825369773108388660e-01,1.647457817423024773e+00,-2.189248738658374105e+00,-5.329810822979169416e+00,-9.906935737780817597e-01,-4.381000701588680712e+00,1.927459971863727306e+00,5.359590938702009311e+00,1.000000000000000000e+00
-1.549590341543532146e+00,3.426711050603440611e+00,1.585303342583454400e+00,4.167237023691635622e-01,-2.493133950087867756e+00,-2.518159844876288744e+00,-1.952349458366076540e+00,4.236421282559111212e+00,1.366567099004584396e+00,2.485276417761781875e+00,-3.962368014636645785e+00,5.718311085334874200e+00,3.686644710881808784e+00,-1.138913939560394883e+00,-3.778741043422606083e+00,-4.603212798155287722e+00,-2.930960477489133353e+00,-7.748180975167808793e-01,-9.841241684445182214e-01,-2.408950047079547740e+00,0.000000000000000000e+00
-4.286683057212887782e-01,-1.930933226900659605e+00,3.802739647929097799e+00,5.531773505614847597e-01,-1.368213880100876079e+00,-5.321268479793771711e+00,2.281922562812565225e+00,-9.086104239045823538e-01,-6.503326587577066498e+00,5.162418684774867650e-01,-3.188578455023470148e+00,6.638502069627496560e-01,-7.519301145175325551e-01,2.551363953087197434e+00,-6.809408611095342234e-01,-3.987410384937671637e+00,-1.288333415619389744e+00,-3.475561877447054027e+00,1.177207654244646573e+00,3.714854849883070465e+00,1.000000000000000000e+00
-3.765475049508446581e+00,-2.903960836314611882e+00,8.752882468179052911e-01,3.676787906274127771e+00,3.114117388776702633e-01,-4.545205795515503411e+00,-4.188784081609574272e+00,4.197864356747736281e+00,2.043696971973329113e+00,-3.273572075131241377e+00,4.598669042741887480e-01,-3.578408120028458761e+00,2.949867603691490814e+00,-5.270935294979351760e+00,-3.327881264922035953e+00,1.859803975068919257e+00,2.901963886858624608e+00,-4.198150382031453631e+00,-2.976692705452223198e+00,-6.714705921137013034e-01,3.000000000000000000e+00
-2.694742969380700348e+00,-2.186184406829585480e+00,3.884740023937588993e-01,2.886398885617908583e+00,3.581615135617955303e+00,-3.295463248233327480e+00,-5.379335233820784268e+00,4.108187195440626382e+00,2.907462070787622643e+00,-3.760237414964354041e+00,-8.355354771957412829e-02,-4.340105242593717882e+00,3.221971554783316094e+00,-4.249521080549813590e+00,-4.784394388082404248e+00,1.983049012277911638e+00,6.478619720043479191e+00,4.002005844979508176e-01,-1.105085815219367884e+00,-1.938070256967555416e+00,3.000000000000000000e+00
-1.860276206165025537e+00,-3.156397264366300970e+00,3.872915967745079513e+00,5.541343656091743064e+00,-7.255570850026209495e-01,-1.722166666417010772e+00,-2.115283578950625465e+00,3.162445502411149523e+00,-5.385177756966655238e+00,-2.999353647824839264e+00,2.837768277246418780e+00,-2.416691653514661198e+00,-6.944835900296952858e-01,4.619639051991434542e+00,4.395265535488343644e+00,5.928491146176561699e+00,-1.902911737372832590e+00,4.527996387276069790e+00,2.521700116971976158e+00,-3.360916968535999416e+00,1.000000000000000000e+00
-4.210584835844497498e+00,3.994322880418443855e+00,-5.708864639942741626e+00,5.780042948221788546e-01,-3.607158260675533690e+00,8.910559762488854396e-01,-4.626980409775732772e-01,2.101112054312225474e+00,-2.900254132278481833e+00,-1.534844348730094232e+00,-3.863180294960586014e+00,-3.185885244820582329e+00,-2.135997303533897718e+00,6.821290219054087167e+00,-1.220136492835503406e+00,7.658385327588770330e-01,1.106555887674966154e+00,4.860366112412028095e+00,-2.515998044480839191e+00,-3.918914570628588834e+00,3.000000000000000000e+00
-1.294915858706069844e+00,-3.344101455550631652e+00,4.048726059691402313e+00,5.981593856582621882e+00,-3.931443613110213064e+00,-1.733523942554818786e+00,4.225639656856889914e-01,3.738325683152177170e+00,-3.718518263263721479e+00,-1.758735323631222869e+00,1.446595516163565520e+00,-5.805890324480651454e-01,-6.496038952952876144e-01,5.028964074862178890e+00,6.225403526530821630e+00,2.101857418840361813e+00,-1.959594909175481625e+00,2.719461727088034131e+00,2.841451752383508111e+00,-3.038046753798048449e+00,1.000000000000000000e+00
